"Country or Area","Year","Value","Value Footnotes"
"Cameroon","1997","0.218632528556859",""
"Cameroon","1996","0.32144313708179",""
"Cameroon","1995","0.313270864330032",""
"Cameroon","1994","0.281786495378885",""
"Cameroon","1993","0.295994220474413",""
"Cameroon","1992","0.296584756022799",""
"Cameroon","1991","0.0893862186703033",""
"Cameroon","1990","0.144002179222673",""
"Canada","2011","14.0765303249469",""
"Canada","2010","14.5373402695404",""
"Canada","2009","15.0336424866361",""
"Canada","2008","16.3052878675266",""
"Canada","2007","17.0013018326731",""
"Canada","2006","16.8726386790414",""
"Canada","2005","17.4579081286222",""
"Canada","2004","17.3073831048866",""
"Canada","2003","17.510500961473",""
"Canada","2002","16.600799916992",""
"Canada","2001","17.0371640003475",""
"Canada","2000","17.4113491603938",""
"Canada","1999","16.9472826896036",""
"Canada","1998","16.8031606046364",""
"Canada","1997","16.5604024535582",""
"Canada","1996","16.2055686253886",""
"Canada","1995","15.9593597506515",""
"Canada","1994","15.7618601687958",""
"Canada","1993","15.5412235703145",""
"Canada","1992","15.5421652046398",""
"Canada","1991","15.2369956914924",""
"Canada","1990","15.7344901743776",""
"Cape Verde","2011","0.867122204192793",""
"Cape Verde","2010","0.601639455210305",""
"Cape Verde","2009","0.626625956838798",""
"Cape Verde","2008","0.590169008214158",""
"Cape Verde","2007","0.765675100731219",""
"Cape Verde","2006","0.639141801884052",""
"Cape Verde","2005","0.612889140522009",""
"Cape Verde","2004","0.557510183138117",""
"Cape Verde","2003","0.541875919552661",""
"Cape Verde","2002","0.535106939059982",""
"Cape Verde","2001","0.463650035935157",""
"Cape Verde","2000","0.422707978283374",""
"Cape Verde","1999","0.396963848095668",""
"Cape Verde","1998","0.361592930326907",""
"Cape Verde","1997","0.342495246214933",""
"Cape Verde","1996","0.340874287531495",""
"Cape Verde","1995","0.284564568172886",""
"Cape Verde","1994","0.282436123890897",""
"Cape Verde","1993","0.270841466631496",""
"Cape Verde","1992","0.27835054341196",""
"Cape Verde","1991","0.254906267899745",""
"Cape Verde","1990","0.250051142175247",""
"Cayman Islands","2011","",""
"Cayman Islands","2010","",""
"Cayman Islands","2009","",""
"Cayman Islands","2008","",""
"Cayman Islands","2007","",""
"Cayman Islands","2006","",""
"Cayman Islands","2005","",""
"Cayman Islands","2004","",""
"Cayman Islands","2003","",""
"Cayman Islands","2002","",""
"Cayman Islands","2001","",""
"Cayman Islands","2000","",""
"Cayman Islands","1999","",""
"Cayman Islands","1998","",""
"Cayman Islands","1997","",""
"Cayman Islands","1996","",""
"Cayman Islands","1995","",""
"Cayman Islands","1994","",""
"Cayman Islands","1993","",""
"Cayman Islands","1992","",""
"Cayman Islands","1991","",""
"Cayman Islands","1990","",""
"Central African Republic","2011","0.0644752048874075",""
"Central African Republic","2010","0.0606962747139546",""
"Central African Republic","2009","0.0550104107896238",""
"Central African Republic","2008","0.0560769548011448",""
"Central African Republic","2007","0.0571448468271788",""
"Central African Republic","2006","0.0563859743627518",""
"Central African Republic","2005","0.0536964228052383",""
"Central African Republic","2004","0.0546245821663527",""
"Central African Republic","2003","0.0612820644050766",""
"Central African Republic","2002","0.0652171027763503",""
"Central African Republic","2001","0.0663299176980841",""
"Central African Republic","2000","0.073575522302076",""
"Central African Republic","1999","0.0739661853978809",""
"Central African Republic","1998","0.0712824529607163",""
"Central African Republic","1997","0.071739607146017",""
"Central African Republic","1996","0.0700498671909582",""
"Central African Republic","1995","0.0716452539079493",""
"Central African Republic","1994","0.0733254953004609",""
"Central African Republic","1993","0.071576541752956",""
"Central African Republic","1992","0.0709170644053063",""
"Central African Republic","1991","0.0689195955950957",""
"Central African Republic","1990","0.0679814503038975",""
"Chad","2011","0.0446231249126141",""
"Chad","2010","0.044113698566674",""
"Chad","2009","0.0432120267427059",""
"Chad","2008","0.0462088831207072",""
"Chad","2007","0.0432042441786638",""
"Chad","2006","0.0393013416663915",""
"Chad","2005","0.0399127737192385",""
"Chad","2004","0.0390791580031255",""
"Chad","2003","0.0409578365230645",""
"Chad","2002","0.0188261917123774",""
"Chad","2001","0.019991956772116",""
"Chad","2000","0.0212038065564643",""
"Chad","1999","0.0151208955654695",""
"Chad","1998","0.0147167723329807",""
"Chad","1997","0.0152313700542129",""
"Chad","1996","0.0147364564298068",""
"Chad","1995","0.0147092889741504",""
"Chad","1994","0.0151987849972023",""
"Chad","1993","0.0151333933213388",""
"Chad","1992","0.0138837224050605",""
"Chad","1991","0.0113426686406543",""
"Chad","1990","0.0246455811521456",""
"Chile","2011","4.58786832950775",""
"Chile","2010","4.21312145934058",""
"Chile","2009","3.93164262447924",""
"Chile","2008","4.26893307089982",""
"Chile","2007","4.29773688617096",""
"Chile","2006","3.92705669292007",""
"Chile","2005","3.78377008974737",""
"Chile","2004","3.71434709564262",""
"Chile","2003","3.47611339277196",""
"Chile","2002","3.49789519556912",""
"Chile","2001","3.42401761358845",""
"Chile","2000","3.8057126377326",""
"Chile","1999","4.02959483374839",""
"Chile","1998","3.8243105664131",""
"Chile","1997","3.79189458796925",""
"Chile","1996","3.307780220092",""
"Chile","1995","2.89091622130396",""
"Chile","1994","2.68247321349247",""
"Chile","1993","2.48076681975513",""
"Chile","1992","2.36931292012504",""
"Chile","1991","2.32776501069076",""
"Chile","1990","2.52117992149194",""
"China","2011","6.59109368161695",""
"China","2010","6.07209802501536",""
"China","2009","5.69267331255227",""
"China","2008","5.23964625573358",""
"China","2007","5.08999719201992",""
"China","2006","4.83691915189882",""
"China","2005","4.39244328246749",""
"China","2004","4.03549143576023",""
"China","2003","3.47339682138119",""
"China","2002","2.85198744865003",""
"China","2001","2.70796818060726",""
"China","2000","2.65940632082875",""
"China","1999","2.60665865748211",""
"China","1998","2.62747811109175",""
"China","1997","2.76010335871793",""
"China","1996","2.7751399960791",""
"China","1995","2.68299056669857",""
"China","1994","2.49464677628627",""
"China","1993","2.37299916791778",""
"China","1992","2.24875981676833",""
"China","1991","2.18471673602449",""
"China","1990","2.11144916307885",""
"China, Hong Kong Special Administrative Region","2011","5.67539790475651",""
"China, Hong Kong Special Administrative Region","2010","5.14767854918793",""
"China, Hong Kong Special Administrative Region","2009","5.27996754641476",""
"China, Hong Kong Special Administrative Region","2008","5.53586607434758",""
"China, Hong Kong Special Administrative Region","2007","5.76271351172386",""
"China, Hong Kong Special Administrative Region","2006","5.57902959061428",""
"China, Hong Kong Special Administrative Region","2005","5.8790582897351",""
"China, Hong Kong Special Administrative Region","2004","5.57026954017263",""
"China, Hong Kong Special Administrative Region","2003","5.80103989919253",""
"China, Hong Kong Special Administrative Region","2002","5.34605565127366",""
"China, Hong Kong Special Administrative Region","2001","5.50894403280431",""
"China, Hong Kong Special Administrative Region","2000","5.92005311836304",""
"China, Hong Kong Special Administrative Region","1999","6.35020371691466",""
"China, Hong Kong Special Administrative Region","1998","5.95189887551301",""
"China, Hong Kong Special Administrative Region","1997","4.79798048440197",""
"China, Hong Kong Special Administrative Region","1996","4.67946412024293",""
"China, Hong Kong Special Administrative Region","1995","5.14615530837507",""
"China, Hong Kong Special Administrative Region","1994","5.19978859942403",""
"China, Hong Kong Special Administrative Region","1993","5.88497138498738",""
"China, Hong Kong Special Administrative Region","1992","5.65523035316544",""
"China, Hong Kong Special Administrative Region","1991","4.93390273349648",""
"China, Hong Kong Special Administrative Region","1990","4.77390726392009",""
"China, Macao Special Administrative Region","2011","2.13463840755073",""
"China, Macao Special Administrative Region","2010","2.24289316269691",""
"China, Macao Special Administrative Region","2009","2.79093472797091",""
"China, Macao Special Administrative Region","2008","2.63720425277029",""
"China, Macao Special Administrative Region","2007","3.13014642968658",""
"China, Macao Special Administrative Region","2006","3.40097497332266",""
"China, Macao Special Administrative Region","2005","3.92432110289673",""
"China, Macao Special Administrative Region","2004","3.76662770258777",""
"China, Macao Special Administrative Region","2003","3.4089982272454",""
"China, Macao Special Administrative Region","2002","3.43458741416188",""
"China, Macao Special Administrative Region","2001","3.85048392987582",""
"China, Macao Special Administrative Region","2000","3.78665314523728",""
"China, Macao Special Administrative Region","1999","3.60280457306181",""
"China, Macao Special Administrative Region","1998","3.73870967741935",""
"China, Macao Special Administrative Region","1997","3.64002465833881",""
"China, Macao Special Administrative Region","1996","3.49297561144138",""
"China, Macao Special Administrative Region","1995","3.11980153541519",""
"China, Macao Special Administrative Region","1994","3.27592059890296",""
"China, Macao Special Administrative Region","1993","3.08566620178111",""
"China, Macao Special Administrative Region","1992","2.87304095564043",""
"China, Macao Special Administrative Region","1991","2.9575461995648",""
"China, Macao Special Administrative Region","1990","2.87459935786065",""
"Colombia","2011","1.53834129813696",""
"Colombia","2010","1.6919830289713",""
"Colombia","2009","1.47224219623877",""
"Colombia","2008","1.44306844742248",""
"Colombia","2007","1.40298727661832",""
"Colombia","2006","1.43563916912268",""
"Colombia","2005","1.41129824254922",""
"Colombia","2004","1.29494672203993",""
"Colombia","2003","1.37135754348408",""
"Colombia","2002","1.35047026535907",""
"Colombia","2001","1.38746690964649",""
"Colombia","2000","1.45180097320205",""
"Colombia","1999","1.4403826108987",""
"Colombia","1998","1.71065567836761",""
"Colombia","1997","1.71259211873094",""
"Colombia","1996","1.62550489948954",""
"Colombia","1995","1.62997184193808",""
"Colombia","1994","1.88141424101961",""
"Colombia","1993","1.81569271253894",""
"Colombia","1992","1.792909165873",""
"Colombia","1991","1.68213852544046",""
"Colombia","1990","1.72147937572532",""
"Comoros","2011","0.225189084511065",""
"Comoros","2010","0.19325965734664",""
"Comoros","2009","0.181671738500549",""
"Comoros","2008","0.186374060321181",""
"Comoros","2007","0.185454913265564",""
"Comoros","2006","0.196278826845907",""
"Comoros","2005","0.183126280727045",""
"Comoros","2004","0.175397897808124",""
"Comoros","2003","0.173550502987777",""
"Comoros","2002","0.164874790478177",""
"Comoros","2001","0.162383574180407",""
"Comoros","2000","0.159642408273899",""
"Comoros","1999","0.156640027338319",""
"Comoros","1998","0.146058375553644",""
"Comoros","1997","0.134808742164954",""
"Comoros","1996","0.138218566510592",""
"Comoros","1995","0.173159188229107",""
"Comoros","1994","0.169370855465013",""
"Comoros","1993","0.173509530890902",""
"Comoros","1992","0.17772787489095",""
"Comoros","1991","0.182062988067683",""
"Comoros","1990","0.186552484314058",""
"Congo","2011","0.531995269514377",""
"Congo","2010","0.46821703352494",""
"Congo","2009","0.426806679906066",""
"Congo","2008","0.337708614140424",""
"Congo","2007","0.322911107575758",""
"Congo","2006","0.306701789284585",""
"Congo","2005","0.349842655679708",""
"Congo","2004","0.275381081560674",""
"Congo","2003","0.272564991921908",""
"Congo","2002","0.175325294277616",""
"Congo","2001","0.239079858099921",""
"Congo","2000","0.3354745883506",""
"Congo","1999","0.269805586832932",""
"Congo","1998","0.262516137027721",""
"Congo","1997","0.814086834289153",""
"Congo","1996","0.613444801420661",""
"Congo","1995","0.57553113558499",""
"Congo","1994","0.811559862331876",""
"Congo","1993","0.598740548490086",""
"Congo","1992","0.626296321510427",""
"Congo","1991","0.517002313017466",""
"Congo","1990","0.498517381276164",""
"Cook Islands","2011","",""
"Cook Islands","2010","",""
"Cook Islands","2009","",""
"Cook Islands","2008","",""
"Cook Islands","2007","",""
"Cook Islands","2006","",""
"Cook Islands","2005","",""
"Cook Islands","2004","",""
"Cook Islands","2003","",""
"Cook Islands","2002","",""
"Cook Islands","2001","",""
"Cook Islands","2000","",""
"Cook Islands","1999","",""
"Cook Islands","1998","",""
"Cook Islands","1997","",""
"Cook Islands","1996","",""
"Cook Islands","1995","",""
"Cook Islands","1994","",""
"Cook Islands","1993","",""
"Cook Islands","1992","",""
"Cook Islands","1991","",""
"Cook Islands","1990","",""
"Costa Rica","2011","1.65560210904915",""
"Costa Rica","2010","1.62081339533609",""
"Costa Rica","2009","1.65203011067878",""
"Costa Rica","2008","1.83725743820861",""
"Costa Rica","2007","1.81985070888187",""
"Costa Rica","2006","1.61623752160789",""
"Costa Rica","2005","1.58983433368903",""
"Costa Rica","2004","1.63214357036278",""
"Costa Rica","2003","1.58859713579844",""
"Costa Rica","2002","1.54514465636175",""
"Costa Rica","2001","1.43537416830448",""
"Costa Rica","2000","1.39323282746181",""
"Costa Rica","1999","1.4375024403043",""
"Costa Rica","1998","1.41768550772746",""
"Costa Rica","1997","1.36333863674884",""
"Costa Rica","1996","1.33145245969206",""
"Costa Rica","1995","1.3990320272256",""
"Costa Rica","1994","1.55278106421694",""
"Costa Rica","1993","1.19343587415055",""
"Costa Rica","1992","1.17259881344694",""
"Costa Rica","1991","1.05734860719922",""
"Costa Rica","1990","0.960062704824445",""
"Cote d'Ivoire","2011","0.332470412255748",""
"Cote d'Ivoire","2010","0.310147166603396",""
"Cote d'Ivoire","2009","0.314826693686939",""
"Cote d'Ivoire","2008","0.376338523609253",""
"Cote d'Ivoire","2007","0.383471815043695",""
"Cote d'Ivoire","2006","0.396131288260265",""
"Cote d'Ivoire","2005","0.449889657315048",""
"Cote d'Ivoire","2004","0.447030139710954",""
"Cote d'Ivoire","2003","0.322899305556582",""
"Cote d'Ivoire","2002","0.436961600030033",""
"Cote d'Ivoire","2001","0.470541266526242",""
"Cote d'Ivoire","2000","0.420999580195857",""
"Cote d'Ivoire","1999","0.396583005152178",""
"Cote d'Ivoire","1998","0.447789876830649",""
"Cote d'Ivoire","1997","0.543389312258508",""
"Cote d'Ivoire","1996","0.572640178901726",""
"Cote d'Ivoire","1995","0.501659934320057",""
"Cote d'Ivoire","1994","0.380549062669081",""
"Cote d'Ivoire","1993","0.440576379123318",""
"Cote d'Ivoire","1992","0.357044922031087",""
"Cote d'Ivoire","1991","0.449811964458641",""
"Cote d'Ivoire","1990","0.478509395082754",""
"Croatia","2011","4.75355715383288",""
"Croatia","2010","4.81576048281857",""
"Croatia","2009","4.95516617508788",""
"Croatia","2008","5.35904788072638",""
"Croatia","2007","5.58442116046439",""
"Croatia","2006","5.29288692895288",""
"Croatia","2005","5.26464339120641",""
"Croatia","2004","5.23832615179287",""
"Croatia","2003","5.33669585638928",""
"Croatia","2002","4.94280108574189",""
"Croatia","2001","4.65839125715207",""
"Croatia","2000","4.3895501006547",""
"Croatia","1999","4.54172401671541",""
"Croatia","1998","4.4826360843553",""
"Croatia","1997","4.19327424658749",""
"Croatia","1996","3.98428905623533",""
"Croatia","1995","3.75519829465404",""
"Croatia","1994","3.56886097616837",""
"Croatia","1993","3.44953673811136",""
"Croatia","1992","3.50337097614396",""
"Cuba","2011","3.18568314639883",""
"Cuba","2010","3.40021945141932",""
"Cuba","2009","2.64837557067493",""
"Cuba","2008","2.69497851298051",""
"Cuba","2007","2.37086727152102",""
"Cuba","2006","2.42517613329676",""
"Cuba","2005","2.30306273123512",""
"Cuba","2004","2.21808461237343",""
"Cuba","2003","2.26621178193774",""
"Cuba","2002","2.32700803817296",""
"Cuba","2001","2.27754701929629",""
"Cuba","2000","2.34174868311616",""
"Cuba","1999","2.28180457196183",""
"Cuba","1998","2.21433575468797",""
"Cuba","1997","2.23594133260234",""
"Cuba","1996","2.45852371940079",""
"Cuba","1995","2.35174775222093",""
"Cuba","1994","2.9642543131734",""
"Cuba","1993","2.71495315227919",""
